,year,vvp
1070,2003-12-07,461.5
1071,2003-12-08,461.5
1072,2003-12-09,461.5
1073,2003-12-10,461.5
1074,2003-12-11,461.5
1075,2003-12-12,461.5
1076,2003-12-13,461.5
1077,2003-12-14,461.5
1078,2003-12-15,461.5
1079,2003-12-16,461.5
1080,2003-12-17,461.5
1081,2003-12-18,461.5
1082,2003-12-19,461.5
1083,2003-12-20,461.5
1084,2003-12-21,461.5
1085,2003-12-22,461.5
1086,2003-12-23,461.5
1087,2003-12-24,461.5
1088,2003-12-25,461.5
1089,2003-12-26,461.5
1090,2003-12-27,461.5
1091,2003-12-28,461.5
1092,2003-12-29,461.5
1093,2003-12-30,461.5
1094,2003-12-31,461.5
1095,2004-01-01,633.3
1096,2004-01-02,633.3
1097,2004-01-03,633.3
1098,2004-01-04,633.3
1099,2004-01-05,633.3
1100,2004-01-06,633.3
1101,2004-01-07,633.3
1102,2004-01-08,633.3
1103,2004-01-09,633.3
1104,2004-01-10,633.3
1105,2004-01-11,633.3
1106,2004-01-12,633.3
1107,2004-01-13,633.3
1108,2004-01-14,633.3
1109,2004-01-15,633.3
1110,2004-01-16,633.3
1111,2004-01-17,633.3
1112,2004-01-18,633.3
1113,2004-01-19,633.3
1114,2004-01-20,633.3
1115,2004-01-21,633.3
1116,2004-01-22,633.3
1117,2004-01-23,633.3
1118,2004-01-24,633.3
1119,2004-01-25,633.3
1120,2004-01-26,633.3
1121,2004-01-27,633.3
1122,2004-01-28,633.3
1123,2004-01-29,633.3
1124,2004-01-30,633.3
1125,2004-01-31,633.3
1126,2004-02-01,633.3
1127,2004-02-02,633.3
1128,2004-02-03,633.3
1129,2004-02-04,633.3
1130,2004-02-05,633.3
1131,2004-02-06,633.3
1132,2004-02-07,633.3
1133,2004-02-08,633.3
1134,2004-02-09,633.3
1135,2004-02-10,633.3
1136,2004-02-11,633.3
1137,2004-02-12,633.3
1138,2004-02-13,633.3
1139,2004-02-14,633.3
1140,2004-02-15,633.3
1141,2004-02-16,633.3
1142,2004-02-17,633.3
1143,2004-02-18,633.3
1144,2004-02-19,633.3
1145,2004-02-20,633.3
1146,2004-02-21,633.3
1147,2004-02-22,633.3
1148,2004-02-23,633.3
1149,2004-02-24,633.3
1150,2004-02-25,633.3
1151,2004-02-26,633.3
1152,2004-02-27,633.3
1153,2004-02-28,633.3
1154,2004-02-29,633.3
1155,2004-03-01,633.3
1156,2004-03-02,633.3
1157,2004-03-03,633.3
1158,2004-03-04,633.3
1159,2004-03-05,633.3
1160,2004-03-06,633.3
1161,2004-03-07,633.3
1162,2004-03-08,633.3
1163,2004-03-09,633.3
1164,2004-03-10,633.3
1165,2004-03-11,633.3
1166,2004-03-12,633.3
1167,2004-03-13,633.3
1168,2004-03-14,633.3
1169,2004-03-15,633.3
1170,2004-03-16,633.3
1171,2004-03-17,633.3
1172,2004-03-18,633.3
1173,2004-03-19,633.3
1174,2004-03-20,633.3
1175,2004-03-21,633.3
1176,2004-03-22,633.3
1177,2004-03-23,633.3
1178,2004-03-24,633.3
1179,2004-03-25,633.3
1180,2004-03-26,633.3
1181,2004-03-27,633.3
1182,2004-03-28,633.3
1183,2004-03-29,633.3
1184,2004-03-30,633.3
1185,2004-03-31,633.3
1186,2004-04-01,633.3
1187,2004-04-02,633.3
1188,2004-04-03,633.3
1189,2004-04-04,633.3
1190,2004-04-05,633.3
1191,2004-04-06,633.3
1192,2004-04-07,633.3
1193,2004-04-08,633.3
1194,2004-04-09,633.3
1195,2004-04-10,633.3
1196,2004-04-11,633.3
1197,2004-04-12,633.3
1198,2004-04-13,633.3
1199,2004-04-14,633.3
1200,2004-04-15,633.3
1201,2004-04-16,633.3
1202,2004-04-17,633.3
1203,2004-04-18,633.3
1204,2004-04-19,633.3
1205,2004-04-20,633.3
1206,2004-04-21,633.3
1207,2004-04-22,633.3
1208,2004-04-23,633.3
1209,2004-04-24,633.3
1210,2004-04-25,633.3
1211,2004-04-26,633.3
1212,2004-04-27,633.3
1213,2004-04-28,633.3
1214,2004-04-29,633.3
1215,2004-04-30,633.3
1216,2004-05-01,633.3
1217,2004-05-02,633.3
1218,2004-05-03,633.3
1219,2004-05-04,633.3
1220,2004-05-05,633.3
1221,2004-05-06,633.3
1222,2004-05-07,633.3
1223,2004-05-08,633.3
1224,2004-05-09,633.3
1225,2004-05-10,633.3
1226,2004-05-11,633.3
1227,2004-05-12,633.3
1228,2004-05-13,633.3
1229,2004-05-14,633.3
1230,2004-05-15,633.3
1231,2004-05-16,633.3
1232,2004-05-17,633.3
1233,2004-05-18,633.3
1234,2004-05-19,633.3
1235,2004-05-20,633.3
1236,2004-05-21,633.3
1237,2004-05-22,633.3
1238,2004-05-23,633.3
1239,2004-05-24,633.3
1240,2004-05-25,633.3
1241,2004-05-26,633.3
1242,2004-05-27,633.3
1243,2004-05-28,633.3
1244,2004-05-29,633.3
1245,2004-05-30,633.3
1246,2004-05-31,633.3
1247,2004-06-01,633.3
1248,2004-06-02,633.3
1249,2004-06-03,633.3
1250,2004-06-04,633.3
1251,2004-06-05,633.3
1252,2004-06-06,633.3
1253,2004-06-07,633.3
1254,2004-06-08,633.3
1255,2004-06-09,633.3
1256,2004-06-10,633.3
1257,2004-06-11,633.3
1258,2004-06-12,633.3
1259,2004-06-13,633.3
1260,2004-06-14,633.3
1261,2004-06-15,633.3
1262,2004-06-16,633.3
1263,2004-06-17,633.3
1264,2004-06-18,633.3
1265,2004-06-19,633.3
1266,2004-06-20,633.3
1267,2004-06-21,633.3
1268,2004-06-22,633.3
1269,2004-06-23,633.3
1270,2004-06-24,633.3
1271,2004-06-25,633.3
1272,2004-06-26,633.3
1273,2004-06-27,633.3
1274,2004-06-28,633.3
1275,2004-06-29,633.3
1276,2004-06-30,633.3
1277,2004-07-01,633.3
1278,2004-07-02,633.3
1279,2004-07-03,633.3
1280,2004-07-04,633.3
1281,2004-07-05,633.3
1282,2004-07-06,633.3
1283,2004-07-07,633.3
1284,2004-07-08,633.3
1285,2004-07-09,633.3
1286,2004-07-10,633.3
1287,2004-07-11,633.3
1288,2004-07-12,633.3
1289,2004-07-13,633.3
1290,2004-07-14,633.3
1291,2004-07-15,633.3
1292,2004-07-16,633.3
1293,2004-07-17,633.3
1294,2004-07-18,633.3
1295,2004-07-19,633.3
1296,2004-07-20,633.3
1297,2004-07-21,633.3
1298,2004-07-22,633.3
1299,2004-07-23,633.3
1300,2004-07-24,633.3
1301,2004-07-25,633.3
1302,2004-07-26,633.3
1303,2004-07-27,633.3
1304,2004-07-28,633.3
1305,2004-07-29,633.3
1306,2004-07-30,633.3
1307,2004-07-31,633.3
1308,2004-08-01,633.3
1309,2004-08-02,633.3
1310,2004-08-03,633.3
1311,2004-08-04,633.3
1312,2004-08-05,633.3
1313,2004-08-06,633.3
1314,2004-08-07,633.3
1315,2004-08-08,633.3
1316,2004-08-09,633.3
1317,2004-08-10,633.3
1318,2004-08-11,633.3
1319,2004-08-12,633.3
1320,2004-08-13,633.3
1321,2004-08-14,633.3
1322,2004-08-15,633.3
1323,2004-08-16,633.3
1324,2004-08-17,633.3
1325,2004-08-18,633.3
1326,2004-08-19,633.3
1327,2004-08-20,633.3
1328,2004-08-21,633.3
1329,2004-08-22,633.3
1330,2004-08-23,633.3
1331,2004-08-24,633.3
1332,2004-08-25,633.3
1333,2004-08-26,633.3
1334,2004-08-27,633.3
1335,2004-08-28,633.3
1336,2004-08-29,633.3
1337,2004-08-30,633.3
1338,2004-08-31,633.3
1339,2004-09-01,633.3
1340,2004-09-02,633.3
1341,2004-09-03,633.3
1342,2004-09-04,633.3
1343,2004-09-05,633.3
1344,2004-09-06,633.3
1345,2004-09-07,633.3
1346,2004-09-08,633.3
1347,2004-09-09,633.3
1348,2004-09-10,633.3
1349,2004-09-11,633.3
1350,2004-09-12,633.3
1351,2004-09-13,633.3
1352,2004-09-14,633.3
1353,2004-09-15,633.3
1354,2004-09-16,633.3
1355,2004-09-17,633.3
1356,2004-09-18,633.3
1357,2004-09-19,633.3
1358,2004-09-20,633.3
1359,2004-09-21,633.3
1360,2004-09-22,633.3
1361,2004-09-23,633.3
1362,2004-09-24,633.3
1363,2004-09-25,633.3
1364,2004-09-26,633.3
1365,2004-09-27,633.3
1366,2004-09-28,633.3
1367,2004-09-29,633.3
1368,2004-09-30,633.3
1369,2004-10-01,633.3
1370,2004-10-02,633.3
1371,2004-10-03,633.3
1372,2004-10-04,633.3
1373,2004-10-05,633.3
1374,2004-10-06,633.3
1375,2004-10-07,633.3
1376,2004-10-08,633.3
1377,2004-10-09,633.3
1378,2004-10-10,633.3
1379,2004-10-11,633.3
1380,2004-10-12,633.3
1381,2004-10-13,633.3
1382,2004-10-14,633.3
1383,2004-10-15,633.3
1384,2004-10-16,633.3
1385,2004-10-17,633.3
1386,2004-10-18,633.3
1387,2004-10-19,633.3
1388,2004-10-20,633.3
1389,2004-10-21,633.3
1390,2004-10-22,633.3
1391,2004-10-23,633.3
1392,2004-10-24,633.3
1393,2004-10-25,633.3
1394,2004-10-26,633.3
1395,2004-10-27,633.3
1396,2004-10-28,633.3
1397,2004-10-29,633.3
1398,2004-10-30,633.3
1399,2004-10-31,633.3
1400,2004-11-01,633.3
1401,2004-11-02,633.3
1402,2004-11-03,633.3
1403,2004-11-04,633.3
1404,2004-11-05,633.3
1405,2004-11-06,633.3
1406,2004-11-07,633.3
1407,2004-11-08,633.3
1408,2004-11-09,633.3
1409,2004-11-10,633.3
1410,2004-11-11,633.3
1411,2004-11-12,633.3
1412,2004-11-13,633.3
1413,2004-11-14,633.3
1414,2004-11-15,633.3
1415,2004-11-16,633.3
1416,2004-11-17,633.3
1417,2004-11-18,633.3
1418,2004-11-19,633.3
1419,2004-11-20,633.3
1420,2004-11-21,633.3
1421,2004-11-22,633.3
1422,2004-11-23,633.3
1423,2004-11-24,633.3
1424,2004-11-25,633.3
1425,2004-11-26,633.3
1426,2004-11-27,633.3
1427,2004-11-28,633.3
1428,2004-11-29,633.3
1429,2004-11-30,633.3
1430,2004-12-01,633.3
1431,2004-12-02,633.3
1432,2004-12-03,633.3
1433,2004-12-04,633.3
1434,2004-12-05,633.3
1435,2004-12-06,633.3
1436,2004-12-07,633.3
1437,2004-12-08,633.3
1438,2004-12-09,633.3
1439,2004-12-10,633.3
1440,2004-12-11,633.3
1441,2004-12-12,633.3
1442,2004-12-13,633.3
1443,2004-12-14,633.3
1444,2004-12-15,633.3
1445,2004-12-16,633.3
1446,2004-12-17,633.3
1447,2004-12-18,633.3
1448,2004-12-19,633.3
1449,2004-12-20,633.3
1450,2004-12-21,633.3
1451,2004-12-22,633.3
1452,2004-12-23,633.3
1453,2004-12-24,633.3
1454,2004-12-25,633.3
1455,2004-12-26,633.3
1456,2004-12-27,633.3
1457,2004-12-28,633.3
1458,2004-12-29,633.3
1459,2004-12-30,633.3
1460,2004-12-31,633.3
1461,2005-01-01,817.7
1462,2005-01-02,817.7
1463,2005-01-03,817.7
1464,2005-01-04,817.7
1465,2005-01-05,817.7
1466,2005-01-06,817.7
1467,2005-01-07,817.7
1468,2005-01-08,817.7
1469,2005-01-09,817.7
1470,2005-01-10,817.7
1471,2005-01-11,817.7
1472,2005-01-12,817.7
1473,2005-01-13,817.7
1474,2005-01-14,817.7
1475,2005-01-15,817.7
1476,2005-01-16,817.7
1477,2005-01-17,817.7
1478,2005-01-18,817.7
1479,2005-01-19,817.7
1480,2005-01-20,817.7
1481,2005-01-21,817.7
1482,2005-01-22,817.7
1483,2005-01-23,817.7
1484,2005-01-24,817.7
1485,2005-01-25,817.7
1486,2005-01-26,817.7
1487,2005-01-27,817.7
1488,2005-01-28,817.7
1489,2005-01-29,817.7
1490,2005-01-30,817.7
1491,2005-01-31,817.7
1492,2005-02-01,817.7
1493,2005-02-02,817.7
1494,2005-02-03,817.7
1495,2005-02-04,817.7
1496,2005-02-05,817.7
1497,2005-02-06,817.7
1498,2005-02-07,817.7
1499,2005-02-08,817.7
1500,2005-02-09,817.7
1501,2005-02-10,817.7
1502,2005-02-11,817.7
1503,2005-02-12,817.7
1504,2005-02-13,817.7
1505,2005-02-14,817.7
1506,2005-02-15,817.7
1507,2005-02-16,817.7
1508,2005-02-17,817.7
1509,2005-02-18,817.7
1510,2005-02-19,817.7
1511,2005-02-20,817.7
1512,2005-02-21,817.7
1513,2005-02-22,817.7
1514,2005-02-23,817.7
1515,2005-02-24,817.7
1516,2005-02-25,817.7
1517,2005-02-26,817.7
1518,2005-02-27,817.7
1519,2005-02-28,817.7
1520,2005-03-01,817.7
1521,2005-03-02,817.7
1522,2005-03-03,817.7
1523,2005-03-04,817.7
1524,2005-03-05,817.7
1525,2005-03-06,817.7
1526,2005-03-07,817.7
1527,2005-03-08,817.7
1528,2005-03-09,817.7
1529,2005-03-10,817.7
1530,2005-03-11,817.7
1531,2005-03-12,817.7
1532,2005-03-13,817.7
1533,2005-03-14,817.7
1534,2005-03-15,817.7
1535,2005-03-16,817.7
1536,2005-03-17,817.7
1537,2005-03-18,817.7
1538,2005-03-19,817.7
1539,2005-03-20,817.7
1540,2005-03-21,817.7
1541,2005-03-22,817.7
1542,2005-03-23,817.7
1543,2005-03-24,817.7
1544,2005-03-25,817.7
1545,2005-03-26,817.7
1546,2005-03-27,817.7
1547,2005-03-28,817.7
1548,2005-03-29,817.7
1549,2005-03-30,817.7
1550,2005-03-31,817.7
1551,2005-04-01,817.7
1552,2005-04-02,817.7
1553,2005-04-03,817.7
1554,2005-04-04,817.7
1555,2005-04-05,817.7
1556,2005-04-06,817.7
1557,2005-04-07,817.7
1558,2005-04-08,817.7
1559,2005-04-09,817.7
1560,2005-04-10,817.7
1561,2005-04-11,817.7
1562,2005-04-12,817.7
1563,2005-04-13,817.7
1564,2005-04-14,817.7
1565,2005-04-15,817.7
1566,2005-04-16,817.7
1567,2005-04-17,817.7
1568,2005-04-18,817.7
1569,2005-04-19,817.7
1570,2005-04-20,817.7
1571,2005-04-21,817.7
1572,2005-04-22,817.7
1573,2005-04-23,817.7
1574,2005-04-24,817.7
1575,2005-04-25,817.7
1576,2005-04-26,817.7
1577,2005-04-27,817.7
1578,2005-04-28,817.7
1579,2005-04-29,817.7
1580,2005-04-30,817.7
1581,2005-05-01,817.7
1582,2005-05-02,817.7
1583,2005-05-03,817.7
1584,2005-05-04,817.7
1585,2005-05-05,817.7
1586,2005-05-06,817.7
1587,2005-05-07,817.7
1588,2005-05-08,817.7
1589,2005-05-09,817.7
1590,2005-05-10,817.7
1591,2005-05-11,817.7
1592,2005-05-12,817.7
1593,2005-05-13,817.7
1594,2005-05-14,817.7
1595,2005-05-15,817.7
1596,2005-05-16,817.7
1597,2005-05-17,817.7
1598,2005-05-18,817.7
1599,2005-05-19,817.7
1600,2005-05-20,817.7
1601,2005-05-21,817.7
1602,2005-05-22,817.7
1603,2005-05-23,817.7
1604,2005-05-24,817.7
1605,2005-05-25,817.7
1606,2005-05-26,817.7
1607,2005-05-27,817.7
1608,2005-05-28,817.7
1609,2005-05-29,817.7
1610,2005-05-30,817.7
1611,2005-05-31,817.7
1612,2005-06-01,817.7
1613,2005-06-02,817.7
1614,2005-06-03,817.7
1615,2005-06-04,817.7
1616,2005-06-05,817.7
1617,2005-06-06,817.7
1618,2005-06-07,817.7
1619,2005-06-08,817.7
1620,2005-06-09,817.7
1621,2005-06-10,817.7
1622,2005-06-11,817.7
1623,2005-06-12,817.7
1624,2005-06-13,817.7
1625,2005-06-14,817.7
1626,2005-06-15,817.7
1627,2005-06-16,817.7
1628,2005-06-17,817.7
1629,2005-06-18,817.7
1630,2005-06-19,817.7
1631,2005-06-20,817.7
1632,2005-06-21,817.7
1633,2005-06-22,817.7
1634,2005-06-23,817.7
1635,2005-06-24,817.7
1636,2005-06-25,817.7
1637,2005-06-26,817.7
1638,2005-06-27,817.7
1639,2005-06-28,817.7
1640,2005-06-29,817.7
1641,2005-06-30,817.7
1642,2005-07-01,817.7
1643,2005-07-02,817.7
1644,2005-07-03,817.7
1645,2005-07-04,817.7
1646,2005-07-05,817.7
1647,2005-07-06,817.7
1648,2005-07-07,817.7
1649,2005-07-08,817.7
1650,2005-07-09,817.7
1651,2005-07-10,817.7
1652,2005-07-11,817.7
1653,2005-07-12,817.7
1654,2005-07-13,817.7
1655,2005-07-14,817.7
1656,2005-07-15,817.7
1657,2005-07-16,817.7
1658,2005-07-17,817.7
1659,2005-07-18,817.7
1660,2005-07-19,817.7
1661,2005-07-20,817.7
1662,2005-07-21,817.7
1663,2005-07-22,817.7
1664,2005-07-23,817.7
1665,2005-07-24,817.7
1666,2005-07-25,817.7
1667,2005-07-26,817.7
1668,2005-07-27,817.7
1669,2005-07-28,817.7
1670,2005-07-29,817.7
1671,2005-07-30,817.7
1672,2005-07-31,817.7
1673,2005-08-01,817.7
1674,2005-08-02,817.7
1675,2005-08-03,817.7
1676,2005-08-04,817.7
1677,2005-08-05,817.7
1678,2005-08-06,817.7
1679,2005-08-07,817.7
1680,2005-08-08,817.7
1681,2005-08-09,817.7
1682,2005-08-10,817.7
1683,2005-08-11,817.7
1684,2005-08-12,817.7
1685,2005-08-13,817.7
1686,2005-08-14,817.7
1687,2005-08-15,817.7
1688,2005-08-16,817.7
1689,2005-08-17,817.7
1690,2005-08-18,817.7
1691,2005-08-19,817.7
1692,2005-08-20,817.7
1693,2005-08-21,817.7
1694,2005-08-22,817.7
1695,2005-08-23,817.7
1696,2005-08-24,817.7
1697,2005-08-25,817.7
1698,2005-08-26,817.7
1699,2005-08-27,817.7
1700,2005-08-28,817.7
1701,2005-08-29,817.7
1702,2005-08-30,817.7
1703,2005-08-31,817.7
1704,2005-09-01,817.7
1705,2005-09-02,817.7
1706,2005-09-03,817.7
1707,2005-09-04,817.7
1708,2005-09-05,817.7
1709,2005-09-06,817.7
1710,2005-09-07,817.7
1711,2005-09-08,817.7
1712,2005-09-09,817.7
1713,2005-09-10,817.7
1714,2005-09-11,817.7
1715,2005-09-12,817.7
1716,2005-09-13,817.7
1717,2005-09-14,817.7
1718,2005-09-15,817.7
1719,2005-09-16,817.7
1720,2005-09-17,817.7
1721,2005-09-18,817.7
1722,2005-09-19,817.7
1723,2005-09-20,817.7
1724,2005-09-21,817.7
1725,2005-09-22,817.7
1726,2005-09-23,817.7
1727,2005-09-24,817.7
1728,2005-09-25,817.7
1729,2005-09-26,817.7
1730,2005-09-27,817.7
1731,2005-09-28,817.7
1732,2005-09-29,817.7
1733,2005-09-30,817.7
1734,2005-10-01,817.7
1735,2005-10-02,817.7
1736,2005-10-03,817.7
1737,2005-10-04,817.7
1738,2005-10-05,817.7
1739,2005-10-06,817.7
1740,2005-10-07,817.7
1741,2005-10-08,817.7
1742,2005-10-09,817.7
1743,2005-10-10,817.7
1744,2005-10-11,817.7
1745,2005-10-12,817.7
1746,2005-10-13,817.7
1747,2005-10-14,817.7
1748,2005-10-15,817.7
1749,2005-10-16,817.7
1750,2005-10-17,817.7
1751,2005-10-18,817.7
1752,2005-10-19,817.7
1753,2005-10-20,817.7
1754,2005-10-21,817.7
1755,2005-10-22,817.7
1756,2005-10-23,817.7
1757,2005-10-24,817.7
1758,2005-10-25,817.7
1759,2005-10-26,817.7
1760,2005-10-27,817.7
1761,2005-10-28,817.7
1762,2005-10-29,817.7
1763,2005-10-30,817.7
1764,2005-10-31,817.7
1765,2005-11-01,817.7
1766,2005-11-02,817.7
1767,2005-11-03,817.7
1768,2005-11-04,817.7
1769,2005-11-05,817.7
1770,2005-11-06,817.7
1771,2005-11-07,817.7
1772,2005-11-08,817.7
1773,2005-11-09,817.7
1774,2005-11-10,817.7
1775,2005-11-11,817.7
1776,2005-11-12,817.7
1777,2005-11-13,817.7
1778,2005-11-14,817.7
1779,2005-11-15,817.7
1780,2005-11-16,817.7
1781,2005-11-17,817.7
1782,2005-11-18,817.7
1783,2005-11-19,817.7
1784,2005-11-20,817.7
1785,2005-11-21,817.7
1786,2005-11-22,817.7
1787,2005-11-23,817.7
1788,2005-11-24,817.7
1789,2005-11-25,817.7
1790,2005-11-26,817.7
1791,2005-11-27,817.7
1792,2005-11-28,817.7
1793,2005-11-29,817.7
1794,2005-11-30,817.7
1795,2005-12-01,817.7
1796,2005-12-02,817.7
1797,2005-12-03,817.7
1798,2005-12-04,817.7
1799,2005-12-05,817.7
1800,2005-12-06,817.7
1801,2005-12-07,817.7
1802,2005-12-08,817.7
1803,2005-12-09,817.7
1804,2005-12-10,817.7
1805,2005-12-11,817.7
1806,2005-12-12,817.7
1807,2005-12-13,817.7
1808,2005-12-14,817.7
1809,2005-12-15,817.7
1810,2005-12-16,817.7
1811,2005-12-17,817.7
1812,2005-12-18,817.7
1813,2005-12-19,817.7
1814,2005-12-20,817.7
1815,2005-12-21,817.7
1816,2005-12-22,817.7
1817,2005-12-23,817.7
1818,2005-12-24,817.7
1819,2005-12-25,817.7
1820,2005-12-26,817.7
1821,2005-12-27,817.7
1822,2005-12-28,817.7
1823,2005-12-29,817.7
1824,2005-12-30,817.7
1825,2005-12-31,817.7
1826,2006-01-01,1060.9
1827,2006-01-02,1060.9
1828,2006-01-03,1060.9
1829,2006-01-04,1060.9
1830,2006-01-05,1060.9
1831,2006-01-06,1060.9
1832,2006-01-07,1060.9
1833,2006-01-08,1060.9
1834,2006-01-09,1060.9
1835,2006-01-10,1060.9
1836,2006-01-11,1060.9
1837,2006-01-12,1060.9
1838,2006-01-13,1060.9
1839,2006-01-14,1060.9
1840,2006-01-15,1060.9
1841,2006-01-16,1060.9
1842,2006-01-17,1060.9
1843,2006-01-18,1060.9
1844,2006-01-19,1060.9
1845,2006-01-20,1060.9
1846,2006-01-21,1060.9
1847,2006-01-22,1060.9
1848,2006-01-23,1060.9
1849,2006-01-24,1060.9
1850,2006-01-25,1060.9
1851,2006-01-26,1060.9
1852,2006-01-27,1060.9
1853,2006-01-28,1060.9
1854,2006-01-29,1060.9
1855,2006-01-30,1060.9
1856,2006-01-31,1060.9
1857,2006-02-01,1060.9
1858,2006-02-02,1060.9
1859,2006-02-03,1060.9
1860,2006-02-04,1060.9
1861,2006-02-05,1060.9
1862,2006-02-06,1060.9
1863,2006-02-07,1060.9
1864,2006-02-08,1060.9
1865,2006-02-09,1060.9
1866,2006-02-10,1060.9
1867,2006-02-11,1060.9
1868,2006-02-12,1060.9
1869,2006-02-13,1060.9
1870,2006-02-14,1060.9
1871,2006-02-15,1060.9
1872,2006-02-16,1060.9
1873,2006-02-17,1060.9
1874,2006-02-18,1060.9
1875,2006-02-19,1060.9
1876,2006-02-20,1060.9
1877,2006-02-21,1060.9
1878,2006-02-22,1060.9
1879,2006-02-23,1060.9
1880,2006-02-24,1060.9
1881,2006-02-25,1060.9
1882,2006-02-26,1060.9
1883,2006-02-27,1060.9
1884,2006-02-28,1060.9
1885,2006-03-01,1060.9
1886,2006-03-02,1060.9
1887,2006-03-03,1060.9
1888,2006-03-04,1060.9
1889,2006-03-05,1060.9
1890,2006-03-06,1060.9
1891,2006-03-07,1060.9
1892,2006-03-08,1060.9
1893,2006-03-09,1060.9
1894,2006-03-10,1060.9
1895,2006-03-11,1060.9
1896,2006-03-12,1060.9
1897,2006-03-13,1060.9
1898,2006-03-14,1060.9
1899,2006-03-15,1060.9
1900,2006-03-16,1060.9
1901,2006-03-17,1060.9
1902,2006-03-18,1060.9
1903,2006-03-19,1060.9
1904,2006-03-20,1060.9
1905,2006-03-21,1060.9
1906,2006-03-22,1060.9
1907,2006-03-23,1060.9
1908,2006-03-24,1060.9
1909,2006-03-25,1060.9
1910,2006-03-26,1060.9
1911,2006-03-27,1060.9
1912,2006-03-28,1060.9
1913,2006-03-29,1060.9
1914,2006-03-30,1060.9
1915,2006-03-31,1060.9
1916,2006-04-01,1060.9
1917,2006-04-02,1060.9
1918,2006-04-03,1060.9
1919,2006-04-04,1060.9
1920,2006-04-05,1060.9
1921,2006-04-06,1060.9
1922,2006-04-07,1060.9
1923,2006-04-08,1060.9
1924,2006-04-09,1060.9
1925,2006-04-10,1060.9
1926,2006-04-11,1060.9
1927,2006-04-12,1060.9
1928,2006-04-13,1060.9
1929,2006-04-14,1060.9
1930,2006-04-15,1060.9
1931,2006-04-16,1060.9
1932,2006-04-17,1060.9
1933,2006-04-18,1060.9
1934,2006-04-19,1060.9
1935,2006-04-20,1060.9
1936,2006-04-21,1060.9
1937,2006-04-22,1060.9
1938,2006-04-23,1060.9
1939,2006-04-24,1060.9
1940,2006-04-25,1060.9
1941,2006-04-26,1060.9
1942,2006-04-27,1060.9
1943,2006-04-28,1060.9
1944,2006-04-29,1060.9
1945,2006-04-30,1060.9
1946,2006-05-01,1060.9
1947,2006-05-02,1060.9
1948,2006-05-03,1060.9
1949,2006-05-04,1060.9
1950,2006-05-05,1060.9
1951,2006-05-06,1060.9
1952,2006-05-07,1060.9
1953,2006-05-08,1060.9
1954,2006-05-09,1060.9
1955,2006-05-10,1060.9
1956,2006-05-11,1060.9
1957,2006-05-12,1060.9
1958,2006-05-13,1060.9
1959,2006-05-14,1060.9
1960,2006-05-15,1060.9
1961,2006-05-16,1060.9
1962,2006-05-17,1060.9
1963,2006-05-18,1060.9
1964,2006-05-19,1060.9
1965,2006-05-20,1060.9
1966,2006-05-21,1060.9
1967,2006-05-22,1060.9
1968,2006-05-23,1060.9
1969,2006-05-24,1060.9
1970,2006-05-25,1060.9
1971,2006-05-26,1060.9
1972,2006-05-27,1060.9
1973,2006-05-28,1060.9
1974,2006-05-29,1060.9
1975,2006-05-30,1060.9
1976,2006-05-31,1060.9
1977,2006-06-01,1060.9
1978,2006-06-02,1060.9
1979,2006-06-03,1060.9
1980,2006-06-04,1060.9
1981,2006-06-05,1060.9
1982,2006-06-06,1060.9
1983,2006-06-07,1060.9
1984,2006-06-08,1060.9
1985,2006-06-09,1060.9
1986,2006-06-10,1060.9
1987,2006-06-11,1060.9
1988,2006-06-12,1060.9
1989,2006-06-13,1060.9
1990,2006-06-14,1060.9
1991,2006-06-15,1060.9
1992,2006-06-16,1060.9
1993,2006-06-17,1060.9
1994,2006-06-18,1060.9
1995,2006-06-19,1060.9
1996,2006-06-20,1060.9
1997,2006-06-21,1060.9
1998,2006-06-22,1060.9
1999,2006-06-23,1060.9
2000,2006-06-24,1060.9
2001,2006-06-25,1060.9
2002,2006-06-26,1060.9
2003,2006-06-27,1060.9
2004,2006-06-28,1060.9
2005,2006-06-29,1060.9
2006,2006-06-30,1060.9
2007,2006-07-01,1060.9
2008,2006-07-02,1060.9
2009,2006-07-03,1060.9
2010,2006-07-04,1060.9
2011,2006-07-05,1060.9
2012,2006-07-06,1060.9
2013,2006-07-07,1060.9
2014,2006-07-08,1060.9
2015,2006-07-09,1060.9
2016,2006-07-10,1060.9
2017,2006-07-11,1060.9
2018,2006-07-12,1060.9
2019,2006-07-13,1060.9
2020,2006-07-14,1060.9
2021,2006-07-15,1060.9
2022,2006-07-16,1060.9
2023,2006-07-17,1060.9
2024,2006-07-18,1060.9
2025,2006-07-19,1060.9
2026,2006-07-20,1060.9
2027,2006-07-21,1060.9
2028,2006-07-22,1060.9
2029,2006-07-23,1060.9
2030,2006-07-24,1060.9
2031,2006-07-25,1060.9
2032,2006-07-26,1060.9
2033,2006-07-27,1060.9
2034,2006-07-28,1060.9
2035,2006-07-29,1060.9
2036,2006-07-30,1060.9
2037,2006-07-31,1060.9
2038,2006-08-01,1060.9
2039,2006-08-02,1060.9
2040,2006-08-03,1060.9
2041,2006-08-04,1060.9
2042,2006-08-05,1060.9
2043,2006-08-06,1060.9
2044,2006-08-07,1060.9
2045,2006-08-08,1060.9
2046,2006-08-09,1060.9
2047,2006-08-10,1060.9
2048,2006-08-11,1060.9
2049,2006-08-12,1060.9
2050,2006-08-13,1060.9
2051,2006-08-14,1060.9
2052,2006-08-15,1060.9
